bundle,key,english,zh_hans,source
Resources.bundle,CHAT_DETAILS_STICKER,Sticker,贴纸,value_override
Resources.bundle,ARCHIVE_PROTECTION_SECTION,Archive Protection,归档保护,key_override
Resources.bundle,CUSTOM_TONES_ADD_ALERT_DOWNLOAD_ACTION,Download from URL,通过 URL 下载,key_override
Resources.bundle,REDEEM_FAILED_INVALID_DATA_MESSAGE,Invalid Data,数据无效,key_override
Resources.bundle,ACCOUNT_AD_REMOVAL_LABEL,Account & Ad Removal,账号与去广告,value_override
Resources.bundle,DISABLE_LARGE_EMOJI_DESC,Disable converting single emoji message into a larger emoji.,禁止将单个表情消息显示为大号表情。,key_override
Resources.bundle,BYPASS_PROTECTION_DESC,Enter name of the WiFi network on which you wish to bypass protection when you are connected to it.,输入一个 Wi-Fi 网络名称，当你连接到该网络时将绕过保护。,key_override
Resources.bundle,WHATSAPP_VIDEO_CALL_BUTTON,WhatsApp Video Call,WhatsApp 视频通话,key_override
Resources.bundle,SENT_MESSAGE_COLOR_LABEL,Sent Message Color,发送消息颜色,key_override
Resources.bundle,DISABLE_LARGE_TITLES_DESC,Disable iOS 11+ large titles on WhatsApp's tab bars' view controllers,禁用 WhatsApp 标签页控制器上的 iOS 11+ 大标题。,key_override
Resources.bundle,DISABLE_RECORDING_DESC,Your contacts will not see you as recording,你的联系人将看不到你正在录音。,key_override
Resources.bundle,CUSTOM_TONES_HELP_LABEL,Notification Sound Not Playing?,通知声音无法播放？,key_override
Resources.bundle,PRIVATE_NOTIFICATION_TITLE_PLACEHOLDER,Contact Name,联系人名称,key_override
Resources.bundle,AUTO_REPLY_TIME_RANGE_HEADER,Reply During,回复时段,key_override
Resources.bundle,START_VIDEO_CALL_WITH,Start video call with,向以下对象发起视频通话,key_override
Resources.bundle,SHARE_SHEET_SEND_SELECTED_IMAGES_BUTTON,Send Selected Images,发送所选图片,key_override
Resources.bundle,STATUS_CAPTION_COPY,Copy Caption,复制说明文字,key_override
Resources.bundle,PHOTO_LIBRARY_DOCUMENT_COULD_NOT_GENERATE_DOCUMENT,Could not generate document,无法生成文档,key_override
Resources.bundle,WATUSI_PREFERENCES_LABEL,Watusi 3 Preferences,Watusi 3 偏好设置,key_override
Resources.bundle,CLEAR_BROADCAST_NAVBAR_BUTTON,Clear Chat,清空聊天,key_override
Resources.bundle,SHOW_READ_TYPING_ON_INFO_PAGE_LABEL,Show Controls on Info Page,在信息页显示控制项,key_override
Resources.bundle,TEXT_INPUT_COLOR_LABEL,Text Input Color,输入框文字颜色,key_override
Resources.bundle,DATE_BUBBLE_BACKGROUND_LABEL,Date Bubble Background,日期气泡背景,key_override
Resources.bundle,STARRED_INDICATOR_COLOR_LABEL,Starred Indicator Color,星标标识颜色,key_override
Resources.bundle,MANAGE_SETTINGS_SCHEDULED_MESSAGES_LABEL,Scheduled Messages,定时消息,key_override
Resources.bundle,DISABLE_VOIP_WHITELIST_LABEL,Allowed Contacts,允许的联系人,key_override
Resources.bundle,MESSAGE_HISTORY_RECEIVED_DATE,Received on #date,接收于 #date,key_override
Resources.bundle,STATUS_ARCHIVE_VIEWERS_UPLOADED_ON_TEXT,Uploaded on,上传于,key_override
Resources.bundle,DISABLE_VOIP_ALL_CONTACTS_EXCEPT_LABEL,All Contacts Except,除以下外的所有联系人,key_override
Resources.bundle,DISABLE_VOIP_FILTER_LABEL,Block Calls From,屏蔽以下来电,key_override
Resources.bundle,DISABLE_CONTINUOUS_VOICES_PLAYBACK_DESC,Stop WhatsApp from continously playing the next audio message automatically,阻止 WhatsApp 自动连续播放下一条语音消息。,key_override
Resources.bundle,NEW_CHAT_OPTIONS_INPUT_ALERT_MESSAGE,Enter contact number by adding country code followed by the phone number without any additional symbols,请输入联系人号码：先输入国家区号，再输入电话号码，不要包含任何其他符号。,key_override
Resources.bundle,STATUS_DOWNLOAD_VIDEO_SAVED_TO_LIBRARY_MESSAGE,Video Saved to Library,视频已保存到相册,key_override
Resources.bundle,STATUS_DOWNLOAD_IMAGE_SHARE,Share Image,分享图片,value_override
Resources.bundle,PRIVATE_NOTIFICATION_FILTER_LABEL,Filter,筛选器,key_override
Resources.bundle,MANAGE_SETTINGS_TWEAK_SETTINGS_LABEL,Tweak Settings,插件设置,key_override
Resources.bundle,BYPASS_CHAT_PROTECTION_LABEL,Bypass Chat Protection,绕过聊天保护,key_override
Resources.bundle,GROUPS_LIST_DEFAULT_PAGE_LABEL,Default Page,默认页面,key_override
Resources.bundle,LOCAL_NOTIFICATIONS_TYPE_AUDIO_DESC,"This option will keep an empty audio file playing in background so that WhatsApp can stay active and receive notifications.
This method can sometime cause issues when recording a voice message or calling someone on WhatsApp. This issue can be fixed by restarting WhatsApp.","此选项会让一个空的音频文件在后台持续播放，以便 WhatsApp 保持活跃并接收通知。
这种方法有时会在录制语音消息或拨打 WhatsApp 通话时造成问题。重启 WhatsApp 可解决此问题。",key_override
Resources.bundle,SHARE_SHEET_SHARE_CONTACT_BUTTON,Share Contact,分享联系人,key_override
Resources.bundle,STATUS_KEEP_CONTACTS_DELETED_STATUSES_MESSAGE,Deleted at,删除于,key_override
Resources.bundle,LOCAL_NOTIFICATIONS_TYPE_LOCATION_DESC,This option will activate location updates in background to keep WhatsApp active.,此选项会在后台启用位置更新，以保持 WhatsApp 活跃。,key_override
Resources.bundle,IN_APP_BROWSER_LABEL,In-App Browser,应用内浏览器,key_override
Resources.bundle,MESSAGE_SCHEDULER_SHOW_NOTIFICATION_DESC,Show a notification when the message is being sent to the schedule's recipients.,当消息开始向定时任务接收者发送时显示通知。,key_override
Resources.bundle,AUTO_REPLY_DELAY_CUSTOM_MINUTES,Custom Minutes,自定义分钟数,key_override
Resources.bundle,STATUS_DOWNLOAD_GIF_SAVE_AS_VIDEO,Save as Video,保存为视频,key_override
Resources.bundle,MUTE_SOUND_DESC,Mute WhatsApp sound of sent/received messages and/or mute keyboard clicks.,静音 WhatsApp 发送/接收消息的声音，并/或静音键盘点击声。,key_override
Resources.bundle,TABLES_SEPARATORS_LABEL,Separators,分隔线,key_override
Resources.bundle,UNHIDE_CHAT_ALERT_TITLE,Unhide Chat,取消隐藏聊天,key_override
Resources.bundle,GROUP_MEMBERS_MESSAGES_COUNT_DESC,Display the number of messages for each member in the group page.,在群组页面显示每位成员的消息数量。,key_override
Resources.bundle,CHAT_DETAILS_GIF,GIF,GIF,value_override
Resources.bundle,CLEAR_ALL_CHATS_BUTTON,Clear All Chats,清空所有聊天,value_override
Resources.bundle,STATUS_SHOW_STATUSES_ON_CHAT_LIST_DESC,View all your contacts statuses inside bar on top of the chats list,在聊天列表顶部的状态栏中查看所有联系人的状态。,key_override
Resources.bundle,REDEEM_SUCCESSFULL_TITLE,Code Redeemed,代码已兑换,key_override
Resources.bundle,AUTO_REPLY_TIME_RANGE_END_HEADER,End,结束,key_override
Resources.bundle,STICKERS_LABEL,Stickers,贴纸,value_override
Resources.bundle,GROUPS_LIST_GROUP_LABEL,Groups,群组,value_override
Resources.bundle,SHARE_DEVICE_FILES_BUTTON,Device Files,设备文件,key_override
Resources.bundle,CALL_CONFIRM_DESC,"Get a confirmation alert when you tap voice or video call buttons, you can also choose between a WhatsApp call or a normal carrier call.",点按语音或视频通话按钮时显示确认弹窗，你也可以选择发起 WhatsApp 通话或普通运营商通话。,key_override
Resources.bundle,STATUS_ARCHIVE_DESC,This will create an archive of all your uploaded statuses with viewers. You can access archive from a button on top of updates tab.,为你发布过的所有状态及其查看者创建归档。你可以通过更新标签页顶部的按钮访问归档。,key_override
Resources.bundle,STATUS_DISABLE_AUTO_MARK_VIEWED_DESC,Disable auto marking your contacts status as viewed and manually send viewed receipts using Watusi button. Statuses marked as viewed will not show the force mark button.,禁止自动将联系人的状态标记为已查看，并通过 Watusi 按钮手动发送已查看回执。已标记为已查看的状态将不再显示强制标记按钮。,key_override
Resources.bundle,MUTE_SOUND_LABEL,Mute Sound,静音,key_override
Resources.bundle,MESSAGE_SCHEDULER_ALERT_SEND_MESSAGE_NOW,Send Message Now,立即发送消息,key_override
Resources.bundle,AUTO_REPLY_DELAY_THIRTY_MINUTES,30 minutes,30 分钟,key_override
Resources.bundle,STATUS_ARCHIVE_VIEWERS_TITLE,Viewers,查看者,key_override
Resources.bundle,MEDIA_LABEL,Media,媒体,key_override
Resources.bundle,AUTO_REPLY_EDIT_REPLY_CONDITIONS_HEADER,Reply Conditions,回复条件,key_override
Resources.bundle,STATUS_CONTACT_GROUPS_DELETE_BUTTON,Delete,删除,key_override
Resources.bundle,SEPARATOR_COLOR_LABEL,Separator Color,分隔线颜色,key_override
Resources.bundle,AUTO_REPLY_EDIT_TEXT_MATCHING_ADD_FILTER_CONTENT,Add Filter Content,添加筛选内容,key_override
Resources.bundle,CHAT_LIST_ACTIONS_DESC,Adds a More button in the chats list toolbar for more actions to the list,在聊天列表工具栏中新增“更多”按钮，以便对列表执行更多操作。,key_override
Resources.bundle,AUTO_REPLY_RECIPIENTS_SELECTED_CHATS,Selected Chats,已选聊天,key_override
Resources.bundle,CHAT_LIST_ACTIONS_CLEAR_SELECTED_CHATS_DESC,Clear selected chats content and media,清空所选聊天中的内容和媒体。,key_override
Resources.bundle,UNABLE_TO_SEND_RECEIVE_MESSAGES_CONTENT,"This issue might be from ""Disable Delivery Receipts"" feature, WhatsApp server will stop receving/sending your new messages if you have a lot of pending messages on server waiting to be marked as delivered. It is not possible to fix this since its server-sided.",此问题可能由“禁用送达回执”功能引起。如果服务器上有大量等待标记为已送达的待处理消息，WhatsApp 服务器会停止接收/发送你的新消息。由于这是服务端问题，无法修复。,key_override
Resources.bundle,REVOKED_INDICATOR_COLOR_DESC,Watusi's icon next to revoked messages,已撤回消息旁 Watusi 图标的颜色。,key_override
Resources.bundle,STATUS_CONTACT_GROUPS_MANAGE_BUTTON,Manage,管理,key_override
Resources.bundle,AUTO_REPLY_RECIPIENTS_ALL_CHATS,All Chats,所有聊天,key_override
Resources.bundle,REVOKED_INDICATOR_COLOR_LABEL,Revoked Indicator Color,撤回标识颜色,key_override
Resources.bundle,CHAT_LIST_FILTER_UNSAVED_SHORT_TITLE,Unsaved,未保存,value_override
Resources.bundle,BYPASS_PROTECTION_LABEL,Bypass Protection,绕过保护,key_override
Resources.bundle,REVOKE_MESSAGES_DISABLE_CONTACTS_REVOKING_ALERT_MESSAGE,#name deleted this message on #date,#name 于 #date 删除了这条消息,key_override
Resources.bundle,CUSTOM_TONES_RENAME_ERROR_ALERT_TITLE,Error,错误,key_override
Resources.bundle,DARK_MODE_ENABLE_LABEL,Enable Dark Mode,启用深色模式,key_override
Resources.bundle,IMPORT_SETTINGS_INVALID_FILE_TITLE,Invalid File,无效文件,value_override
Resources.bundle,NEW_CHAT_OPTIONS_LABEL,New Chat Options,新建聊天选项,key_override
Resources.bundle,NEW_THEME_ALERT_TITLE,New Theme,新建主题,key_override
Resources.bundle,FORCE_VOICE_MESSAGES_RECEIPTS,Force Send Voice Receipts,强制发送语音已读回执,key_override
Resources.bundle,CHAT_PROTECTION_LOCK_ALL_CHATS,Lock all Chats,锁定所有聊天,key_override
Resources.bundle,SEND_READ_RECEIPTS_BUTTON,Send Read Receipts,发送已读回执,key_override
Resources.bundle,BAD_PROMO_CODE_FORMAT_MESSAGE,Invalid Promo Code,无效的优惠码,key_override
Resources.bundle,AUTO_REPLY_TEXT_MATCHING_VALUE_MESSAGE_EQUALS,Message Equals,消息完全匹配,key_override
Resources.bundle,HIDE_FREQUENTLY_CONTACTED_DESC,Hide frequently contacted section from chat picker list,从聊天选择器列表中隐藏“常用联系人”分区。,key_override
Resources.bundle,STATUS_ARCHIVE_VIEWERS_PLURAL_TEXT,Viewers,查看者,value_override
Resources.bundle,HIDE_SETTINGS_ALERT_TITLE,WARNING!,警告！,key_override
Resources.bundle,TWEAK_LANGUAGE_LABEL,Language,语言,value_override
Resources.bundle,MORE_TWEAKS_TITLE,More Tweaks,更多扩展,key_override
Resources.bundle,AUTO_REPLY_MESSAGE_AVAILABLE_TAGS_LABEL,Available Tags,可用标签,key_override
Resources.bundle,SHARE_SHEET_PHOTO_LIBRARY_AS_DOCUMENT_BUTTON,Photo Library as Document,以文档形式发送照片库内容,key_override
Resources.bundle,AUTO_REPLY_RECIPIENTS_GROUPS,Groups,群组,key_override
Resources.bundle,STATUS_CUSTOM_BACKGROUND_COLOR_LABEL,Custom Status Color,自定义状态颜色,key_override
Resources.bundle,STATUS_SHOW_STATUSES_MY_STATUS_LABEL,My Status,我的状态,key_override
Resources.bundle,MESSAGE_STATUS_CHECKMARKS_SECTION_TITLE,Message Status Checkmarks,消息状态勾号,key_override
Resources.bundle,USER_INTERFACE_LABEL,User Interface,界面,key_override
Resources.bundle,RECEIVE_BUBBLE_BACKGROUND_LABEL,Received Bubble Background,接收气泡背景,key_override
Resources.bundle,GROUP_AND_BROADCAST_SELECT_ALL_DESC,Add new button in Group/Broadcast picker to select/deselect all contacts. This will also bypass the 256 contacts limit. NOTE: it might not be possible to add more than 256 members into a group on server but you can try.,在群组/广播选择器中新增全选/取消全选按钮。这也会绕过 256 个联系人的限制。注意：服务端可能仍无法向群组添加超过 256 名成员，但你可以尝试。,key_override
Resources.bundle,CUSTOM_TONES_PLAY_ERROR_ALERT_TITLE,Play Error,播放错误,key_override
Resources.bundle,ACCOUNT,Account,账号,value_override
Resources.bundle,LICENSE_SECTION_SHORT_TITLE,License,许可证,value_override
Resources.bundle,AUTO_REPLY_TIME_RANGE_TIME_LABEL,Time,时间,key_override
Resources.bundle,MY_CONTACTS_PRIVACY_DESC,"Select contacts you wish to exclude from the list of your contacts sent to WhatsApp server. Contacts that are not sent to server will not be able to view your picture/status/lastseen only if you set WhatsApp privacy to 'My contacts'.

NOTE:
1) You'll not be able to edit/delete your blacklisted contacts if you have this feature enabled.
2)Your blocked contacts' profile picture thumbnails will not change until you open their picture and load the new one. 
3) You will not receive status media from your blacklisted contacts. 
4) If you have 'Stalky' tweak installed, you will not receive stalky updates for blacklisted contacts.","选择你希望从发送到 WhatsApp 服务器的联系人列表中排除的联系人。未发送到服务器的联系人将无法查看你的头像/状态/最后上线，但前提是你已将 WhatsApp 隐私设置为“我的联系人”。

注意：
1) 启用此功能后，你将无法编辑/删除已拉黑的联系人。
2) 你已屏蔽联系人的头像缩略图不会立即变化，直到你打开他们的头像并加载新图片。
3) 你将不会收到已拉黑联系人的状态媒体。
4) 如果你安装了 “Stalky” tweak，你将不会收到已拉黑联系人的 Stalky 更新。",key_override
Resources.bundle,CONTINUED_AUDIO_MESSAGES_LABEL,Continued Audio Messages,后台连续播放语音,key_override
Resources.bundle,STATUS_DOWNLOAD_GIF_SAVED_TO_LIBRARY_MESSAGE,GIF Saved to Library,GIF 已保存到相册,key_override
Resources.bundle,LOCAL_NOTIFICATIONS_TYPE_LOCATION,Location,位置,value_override
Resources.bundle,THEMES_STORE_LABEL,Themes Store,主题商店,key_override
Resources.bundle,CARRIER_CALL_UNAVAILABLE_MESSAGE,Carrier call is not available,运营商通话不可用,key_override
Resources.bundle,SHARE_DEVICE_FILES_DESC,Adds a new button to Share Document's sheet that allows you to share any file from your device.,在“分享文档”面板中新增一个按钮，可分享设备中的任意文件。,key_override
Resources.bundle,SHARE_SHEET_TAKE_PHOTOVIDEO_BUTTON,Take Photo or Video,拍摄照片或视频,key_override
Resources.bundle,ARCHIVE_LOCKED_CHATS,Chats Locked in Archive,已锁定在归档中的聊天,key_override
Resources.bundle,CHAT_LIST_SORT_MESSAGE_DATE_ASC_SHORT_TITLE,Date ↓,日期 ↓,key_override
Resources.bundle,CHAT_DETAILS_SECTION_LABEL,Chat Details Section,聊天详情分区,key_override
Resources.bundle,AUTO_REPLY_MESSAGE_AVAILABLE_TAGS_FOOTER,Tags will be replaced with its corresponding value,标签会被替换为对应的值。,key_override
Resources.bundle,MESSAGE_TIMESTAMP_SECTION_TITLE,Message Timestamp,消息时间戳,key_override
Resources.bundle,HIDE_CHAT_CALL_BUTTONS_LABEL,Hide Call Buttons,隐藏通话按钮,key_override
Resources.bundle,AUTO_REPLY_SIDELOAD_NOTE,NOTE: Auto Reply will not work properly when WhatsApp is not open on non-jailbroken devices,注意：在非越狱设备上，如果 WhatsApp 没有保持打开，自动回复将无法正常工作。,key_override
Resources.bundle,STATUS_CONTACT_GROUPS_NEW_GROUP_LABEL,New Group,新建分组,key_override
Resources.bundle,INCREASE_ABOUT_LENGHT_DESC,Increase about length from 139 to 256 characters.,将简介长度从 139 个字符提升到 256 个字符。,key_override
Resources.bundle,HIDE_CHATS_DESC,Hidden chats will be hidden from the chats list and will show an empty chat when opening it from somewhere else. You can only view your hidden chats messages from this page.,被隐藏的聊天将从聊天列表中消失，从其他入口打开时会显示为空聊天。你只能在此页面查看隐藏聊天中的消息。,key_override
Resources.bundle,STATUS_DOWNLOAD_IMAGE_SAVED_TO_LIBRARY_MESSAGE,Image Saved to Library,图片已保存到相册,key_override
Resources.bundle,SHOW_SECONDS_LABEL,Show Seconds,显示秒数,key_override
Resources.bundle,DISABLE_TYPING_LABEL,Disable Typing Indicator,隐藏正在输入,key_override
Resources.bundle,REVOKE_MESSAGES_DISABLE_CONTACTS_REVOKING_ALERT_TITLE,Message Deleted,消息已删除,key_override
Resources.bundle,CUSTOM_TONES_ERROR_IMPORT_ALERT_TITLE,Import Error,导入错误,key_override
Resources.bundle,DISABLE_VOIP_ALL_CONTACTS_LABEL,All Contacts,所有联系人,key_override
Resources.bundle,THEME_GENERAL_SECTION_TITLE,General,通用,value_override
WatusiToggle.bundle,ACTIVE_TOGGLES_FOOTER,Add and organize additional toggles to appear in Control Center.,添加并调整要在控制中心显示的附加开关。,key_override
WatusiToggle.bundle,ACTIVE_SECTION_FOOTER,A maximum number of 6 toggles can show in your control center.,控制中心最多只能显示 6 个开关。,key_override
WatusiToggle.bundle,BLOCK_CALLS,Block Calls,屏蔽来电,key_override
WatusiToggle.bundle,LAST_SEEN,Last Seen,最后上线,key_override
WatusiToggle.bundle,DELIVERY_RECEIPTS,Delivery Receipts,送达回执,key_override
WatusiToggle.bundle,ACTIVE_TOGGLES_LABEL,Active Toggles,已启用开关,key_override
WatusiToggle.bundle,DISABLE_WHEN_PASSCODE_LOCKED_FOOTER,Disable access to the toggles when the device is passcode locked.,设备锁屏时禁止访问这些开关。,key_override
WatusiToggle.bundle,AUTO_REPLY,Auto Reply,自动回复,key_override
WatusiToggle.bundle,TOGGLES_PAGE_TITLE,Toggles,开关,key_override
WatusiToggle.bundle,HIDE_CHATS,Hide Chats,隐藏聊天,key_override
WatusiToggle.bundle,RESPRING_BUTTON,Respring,注销 SpringBoard,key_override
WatusiToggle.bundle,DISABLE_WHEN_PASSCODE_LOCKED_LABEL,Disable When Passcode Locked,锁屏时禁用,key_override
WatusiToggle.bundle,DISABLE_INTERNET,Disable Internet,禁用网络,key_override
WatusiToggle.bundle,READ_RECEIPTS,Read Receipts,已读回执,key_override
WatusiToggle.bundle,RESPRING_FOOTER,A respring is required to apply changes.,应用更改需要执行一次注销 SpringBoard。,key_override
WatusiToggle.bundle,ACTIVE_SECTION_HEADER,Active,已启用,key_override
WatusiToggle.bundle,DISABLED_SECTION_HEADER,Disabled,已禁用,key_override
